法人区分,施設屋号,施設郵便番号,施設都道府県,施設市町村,施設住所１,施設住所２,施設電話番号,許可番号,枝番,業種名,細分類名,新規許可日,許可開始日,許可終了日,廃止日,抹消日 
0,奥村鮮魚店,938-0066,富山県,黒部市,生地515,,,499,4,魚介類販売業,,20091204,20191204,20241203,,
0,奥村鮮魚店,938-0066,富山県,黒部市,生地515,,,499,3,飲食店営業,仕出し弁当,20091204,20191204,20241203,,
0,一期一会,935-0035,富山県,氷見市,上田子1780-11,,,991002,1,飲食店営業,食堂,19971218,20211201,20261130,,0
0,月下美人,939-1366,富山県,砺波市,表町6-7,MAﾋﾞﾙ2F,0763-33-0118,662,1,飲食店営業,軽飲食,20040308,20240315,20290314,,0
0,えぷろん,933-0906,富山県,高岡市,五福町10-20,,0766-26-1134,990216,1,飲食店営業,軽飲食,19990501,20240501,20290430,,
0,ありす,937-0067,富山県,魚津市,釈迦堂1-13-5,鶴田ビル１Ｆ,0765-24-6429,990150,1,飲食店営業,軽飲食,19971128,20221128,20271127,,0
0,サン・ロード,933-0906,富山県,高岡市,五福町4-33,,,990218,1,飲食店営業,喫茶軽食,19990927,20190927,20240926,,0
0,横田フード,937-0007,富山県,魚津市,経田中町8-22,,,990707,1,そうざい製造業,,19990928,20220928,20270927,,0
0,横田鮮魚店,939-0642,富山県,下新川郡入善町,上野11681-1,,0765-72-4325,516,1,魚介類販売業,,20050323,20200323,20250322,,0
0,横田鮮魚店,939-0642,富山県,下新川郡入善町,上野11681-1,,0765-72-4325,516,3,氷雪販売業,,20050323,20200323,20250322,,0
0,横田鮮魚店,939-0642,富山県,下新川郡入善町,上野11681-1,,0765-72-4325,516,2,飲食店営業,仕出し弁当,20050323,20200323,20250322,,0
0,らうんじ胡蝶,933-0029,富山県,高岡市,御旅屋町80,７２ビル　３Ｆ,0766-26-0688,990220,1,飲食店営業,軽飲食,19991201,20191201,20241130,,0
0,パティスリー・アルピーヌ,930-0273,富山県,中新川郡立山町,横沢100-4,,,243,1,菓子製造業,,20030315,20210315,20270314,,0
0,釜山,939-1375,富山県,砺波市,中央町5-14　2F,,,500,1,飲食店営業,軽飲食,20021213,20221214,20271213,,0
0,黄里庵,930-0357,富山県,中新川郡上市町,正印96-2,,076-472-5151,459,1,飲食店営業,食堂,20050303,20200303,20250302,,0
0,キャンディー,938-0031,富山県,黒部市,三日市3192,,0765-54-2685,990465,1,飲食店営業,軽飲食,20050408,20200413,20250412,,0
0,岡田食料品店,939-0351,富山県,射水市,戸破4323,,,990977,2,乳類販売業,,19840323,20180323,20240322,,0
0,岡田食料品店,939-0351,富山県,射水市,戸破4323,,,990977,1,食肉販売業（包装済の食肉のみの販売）,,19840323,20180323,20240322,,0
0,カラオケ喫茶輪舞曲（ロンド）,939-0274,富山県,射水市,小島3793,,,146,1,飲食店営業,軽飲食,20010501,20210501,20260430,,0
0,くるみ,934-0026,富山県,射水市,二の丸町10-16,,,990193,1,飲食店営業,喫茶軽食,19840915,20200915,20250914,,0
0,新三陽,932-0057,富山県,小矢部市,本町5-24,,0766-68-2570,990201,1,飲食店営業,中華料理,19920613,20220613,20270612,,0
0,おかむら,932-0833,富山県,小矢部市,綾子512-1,,0766-68-1424,990435,1,飲食店営業,軽飲食,19920924,20180924,20240923,,0
0,民宿おかもと,939-2511,富山県,南砺市,利賀村百瀬川390,,,991163,1,飲食店営業,旅館,19870825,20190801,20240731,,0
0,岡本商店,937-0865,富山県,魚津市,上口2-2-17,,,990754,1,そうざい製造業,,19950531,20200531,20250530,,0
0,かんだ,939-0742,富山県,下新川郡朝日町,沼保332,,0765-83-2725,990850,1,飲食店営業,軽飲食,19890505,20210505,20260504,,0
0,千鳥屋,933-0133,富山県,高岡市,太田4764,,,990233,2,飲食店営業,食堂,19960724,20200624,20250623,,0
0,角彦蒲鉾店,933-0943,富山県,高岡市,川原本町7-14,,,990046,1,魚肉ねり製品製造業,,19920116,20200116,20250115,,0
0,ラウンジトライアングル,934-0013,富山県,射水市,立町5-10,,0766-82-4070,990103,1,飲食店営業,軽飲食,19870314,20240314,20290313,,0
0,ミカド,934-0013,富山県,射水市,立町6-1,,,990210,1,飲食店営業,軽飲食,19811110,20211110,20261109,,0
0,一郎屋,939-0234,富山県,射水市,二口829-3,,0766-52-0007,990707,1,飲食店営業,仕出し弁当,19920404,20240404,20300403,,0
0,一郎屋,939-0234,富山県,射水市,二口829-3,,0766-52-0007,990707,2,魚介類販売業,,20131003,20240404,20300403,,
0,今日味旬々丸福　ふくや,939-1104,富山県,高岡市,戸出町3-21-39,,,20038,1,飲食店営業,軽飲食,20020314,20240317,20290316,,0
0,下田温泉,937-0866,富山県,魚津市,本町2-12-4,,,990086,1,飲食店営業,料理,19960115,20230115,20280114,,0
0,山久,934-0025,富山県,射水市,八幡町1-1100,,0766-84-6117,990385,1,魚介類販売業,,20050517,20200517,20250516,,0
0,山久商店　シロエビ作業所,934-0025,富山県,射水市,八幡町1-1100,山久商店　シロエビ作業所,,418,1,水産製品製造業,,20031014,20211014,20271013,,0
1,加越産業㈱,935-0031,富山県,氷見市,柳田字諏訪野3887-1,,0766-91-3112,94,2,食肉処理業,,20010312,20200312,20260311,,0
1,加越産業㈱,935-0031,富山県,氷見市,柳田字諏訪野3887-1,,0766-91-3112,94,3,食品の冷凍又は冷蔵業,,20010312,20200312,20260311,,0
1,加越産業㈱,935-0031,富山県,氷見市,柳田字諏訪野3887-1,,0766-91-3112,94,1,食用油脂製造業,,20010312,20200312,20260311,,0
0,寿養荘売店,935-0025,富山県,氷見市,鞍川967,寿養荘売店,0766-74-8400,990719,1,乳類販売業,,19931210,20191201,20251130,,0
0,蕗の薹,934-0027,富山県,射水市,中新湊2-22,,,990073,2,飲食店営業,軽飲食,20181025,20231025,20281024,,
0,魚市,939-0364,富山県,射水市,南太閤山3-1-3,,,990702,1,飲食店営業,仕出し弁当,19921222,20231222,20281221,,0
0,魚市,939-0364,富山県,射水市,南太閤山3-1-3,,,990702,2,魚介類販売業,,19921222,20181222,20241221,,0
0,ワンチャンラーメン,936-0801,富山県,滑川市,大島154,,076-000-0000,990161,1,飲食店営業,めん類,19981212,20231212,20281211,,0
0,三蔵屋,937-0801,富山県,魚津市,新金屋1-7-16,,,990145,1,飲食店営業,軽飲食,19971015,20211015,20261014,,0
0,サンミシェル,939-0364,富山県,射水市,南太閤山3-1-3,,,213,1,菓子製造業,,20011025,20191101,20251031,,0
0,民宿  岬,939-0703,富山県,下新川郡朝日町,宮崎3273,,,990041,1,飲食店営業,旅館,19980701,20210701,20260630,,0
0,焼きそばカトウ,930-0221,富山県,中新川郡立山町,前沢2772-9,,,990861,1,飲食店営業,喫茶軽食,19971010,20211010,20261009,,0
0,喫茶　ボンディア,933-0851,富山県,高岡市,上関763-5,,0766-25-6975,40191,1,飲食店営業,喫茶軽食,20040901,20190901,20240831,,0
0,ランチハウス龍,935-0031,富山県,氷見市,柳田3446-3,,0766-91-7366,990979,1,飲食店営業,仕出し弁当,19970908,20190901,20250831,,0
0,寿司  やうち,935-0012,富山県,氷見市,比美町14-13,,,990197,1,飲食店営業,すし,19881209,20221201,20271130,,0
0,麺や　ひろまる,939-1622,富山県,南砺市,遊部川原46-1,,0763-52-5218,990120,1,飲食店営業,食堂,19891223,20211201,20261130,,0
0,河合菓子舗,939-1368,富山県,砺波市,本町2-30,,,990301,1,菓子製造業,,19940809,20230801,20290731,,0
0,湯谷温泉　栄楽荘,939-1615,富山県,南砺市,湯谷857,,,991426,1,飲食店営業,旅館,20050428,20200501,20250430,,0
0,酒処　千花,939-1375,富山県,砺波市,中央町7-1,,0763-32-6162,992184,1,飲食店営業,軽飲食,19971025,20211025,20261024,,0
0,パティスリー　プチ・フール,933-0841,富山県,高岡市,金屋町13-50,,,30060,1,菓子製造業,,20030409,20210418,20260417,,0
0,パティスリー　プチ・フール,933-0841,富山県,高岡市,金屋町13-50,,,30060,2,飲食店営業,喫茶軽食,20030409,20230418,20280417,,0
0,Ｙショップ境店,939-0704,富山県,下新川郡朝日町,境177,,,991468,106,コンビニエンスストア,,,20220221,29990101,,
0,河内屋,935-0413,富山県,氷見市,小境14,,,990208,1,飲食店営業,旅館,19720318,20210301,20260228,,0
0,のんき倶楽部,939-1632,富山県,南砺市,福光7410-3,,0766-52-6214,990373,1,飲食店営業,軽飲食,19901115,20231101,20281031,,0
0,富山県立南砺総合高等学校　福野高等学校食堂,939-1521,富山県,南砺市,苗島443,富山県立南砺総合高等学校　福野高等学校食堂,0763-22-2014,990298,1,飲食店営業,食堂,19860901,20200901,20260831,,0
0,サントリーバー　カシイ,933-0029,富山県,高岡市,御旅屋町2-17,カシイビル1F,0766-22-8418,990250,1,飲食店営業,軽飲食,19960707,20210707,20260706,,0
0,海老屋,939-0341,富山県,射水市,三ケ1183-1,,,990698,1,飲食店営業,仕出し弁当,19921208,20181208,20241207,,0
0,海老屋,939-0341,富山県,射水市,三ケ1183-1,,,990698,2,魚介類販売業,,19921208,20181208,20241207,,0
0,海老屋,939-0341,富山県,射水市,三ケ1183-1,,,990698,3,ふぐ処理営業,,20110916,20230916,20290915,,
0,皆口商店,939-1900,富山県,南砺市,西赤尾357,,,990667,2,乳類販売業,,19931124,20191101,20251031,,0
0,皆口商店,939-1900,富山県,南砺市,西赤尾357,,,990667,3,食肉販売業（包装済の食肉のみの販売）,,19931124,20191101,20251031,,0
0,皆口商店,939-1900,富山県,南砺市,西赤尾357,,,990667,4,魚介類販売業,,19931124,20191101,20251031,,0
0,皆口商店,939-1900,富山県,南砺市,西赤尾357,,,990667,1,飲食店営業,そう菜,19931124,20191101,20251031,,0
0,酒房　あやとり,939-0255,富山県,射水市,上条108-4,,0766-52-1140,13,1,飲食店営業,食堂,20000318,20200318,20250317,,0
0,蟹谷鮮魚店,932-0101,富山県,小矢部市,下後亟565,,,490393,1,飲食店営業,仕出し弁当,19990812,20210812,20260811,,
0,蟹谷鮮魚店,932-0101,富山県,小矢部市,下後亟565,,,490393,2,魚介類販売業,,19990812,20210812,20260811,,
0,スナックレノン,937-0066,富山県,魚津市,北鬼江1-313,,0765-24-9125,243,1,飲食店営業,軽飲食,20030718,20190718,20240717,,0
0,誠や,933-0064,富山県,高岡市,宝町11-5,,,30175,1,飲食店営業,食堂,20030924,20190924,20240923,,0
0,イタリアンキッチン・オリーブ,935-0051,富山県,氷見市,十二町301-1,,,382,1,飲食店営業,食堂,20041201,20211203,20260630,,0
0,イタリアンキッチン・オリーブ,935-0051,富山県,氷見市,十二町301-1,,,382,2,そうざい製造業,,20210630,20210701,20260630,,
0,えん亭別館,932-0113,富山県,小矢部市,岩武1021,,0766-61-4140,990552,1,飲食店営業,料理,19770416,20010416,20060415,,0
0,一休,932-0111,富山県,小矢部市,新西187-10,,,990197,1,飲食店営業,食堂,19810620,20210620,20260619,,0
0,滑川漁業協同組合水産物荷捌き施設,936-0011,富山県,滑川市,高塚2616,,,990395,1,魚介類せり売営業,,19991122,20191122,20241121,,0
0,魚国総本社・射水・233370,934-0031,富山県,射水市,奈呉の江12-3,アイシン軽金属厚生棟,,392,1,飲食店営業,食堂,20030902,20210902,20270901,,0
1,株式会社なかしま,939-1811,富山県,南砺市,理休544,,0763-62-2174,990343,1,そうざい製造業,,19850728,20210701,20260630,,0
1,株式会社なかしま,939-1811,富山県,南砺市,理休544,,0763-62-2174,992304,1,冷凍食品製造業,,19980702,20230702,20280701,,0
1,朝日Ａコープ,939-0744,富山県,下新川郡朝日町,平柳162,,0765-83-1150,3,2,魚介類販売業,,20000201,20220201,20280131,,0
1,朝日Ａコープ,939-0744,富山県,下新川郡朝日町,平柳162,,0765-83-1150,3,3,食肉販売業,,20000201,20220201,20280131,,0
1,朝日Ａコープ,939-0744,富山県,下新川郡朝日町,平柳162,,0765-83-1150,3,106,百貨店、総合スーパー,,,,,,
1,朝日Ａコープ,939-0744,富山県,下新川郡朝日町,平柳162,,0765-83-1150,3,5,そうざい製造業,,20211203,20211206,20261205,,
1,朝日Ａコープ,939-0744,富山県,下新川郡朝日町,平柳162,,0765-83-1150,3,7,漬物製造業,,20220411,20220412,20270411,,
1,Ａコープなんとセフレ店,939-1842,富山県,南砺市,野田52,Aコープなんとセフレ店,0763-62-8811,40,3,魚介類販売業,,20000419,20240419,20300418,,0
1,Ａコープなんとセフレ店,939-1842,富山県,南砺市,野田52,Aコープなんとセフレ店,0763-62-8811,40,2,飲食店営業,仕出し弁当,20000419,20240419,20300418,,0
1,Ａコープなんとセフレ店,939-1842,富山県,南砺市,野田52,Aコープなんとセフレ店,0763-62-8811,40,4,食肉販売業,,20000419,20240419,20300418,,0
1,Ａコープなんとセフレ店,939-1842,富山県,南砺市,野田52,Aコープなんとセフレ店,0763-62-8811,40,106,百貨店、総合スーパー,,,,,,
1,京セラ富山入善食堂,939-0626,富山県,下新川郡入善町,入膳560,TNCSi　３Ｆ,0765-72-4453,991116,1,飲食店営業,食堂,19860815,20210815,20270814,,0
1,京セラ富山入善食堂,939-0626,富山県,下新川郡入善町,入膳560,TNCSi　３Ｆ,0765-72-4453,991116,102,その他の食料・飲料販売業,,,,,,
1,SUPERCENTER　PLANT－３　滑川店,936-0852,富山県,滑川市,上島460-1,ＰＬＡＮＴ－３　滑川店,076-476-9711,59,5,菓子製造業,,20001114,20181121,20241120,,0
1,SUPERCENTER　PLANT－３　滑川店,936-0852,富山県,滑川市,上島460-1,ＰＬＡＮＴ－３　滑川店,076-476-9711,59,2,魚介類販売業,,20001114,20221121,20271120,,0
1,SUPERCENTER　PLANT－３　滑川店,936-0852,富山県,滑川市,上島460-1,ＰＬＡＮＴ－３　滑川店,076-476-9711,59,3,飲食店営業,仕出し弁当,20001114,20181121,20241120,,0
1,SUPERCENTER　PLANT－３　滑川店,936-0852,富山県,滑川市,上島460-1,ＰＬＡＮＴ－３　滑川店,076-476-9711,59,6,飲食店営業,仕出し弁当,20001114,20181121,20241120,,0
1,SUPERCENTER　PLANT－３　滑川店,936-0852,富山県,滑川市,上島460-1,ＰＬＡＮＴ－３　滑川店,076-476-9711,59,8,飲食店営業,そう菜,20001114,20181121,20241120,,0
1,SUPERCENTER　PLANT－３　滑川店,936-0852,富山県,滑川市,上島460-1,ＰＬＡＮＴ－３　滑川店,076-476-9711,59,7,食肉販売業,,20001114,20221121,20271120,,0
1,SUPERCENTER　PLANT－３　滑川店,936-0852,富山県,滑川市,上島460-1,ＰＬＡＮＴ－３　滑川店,076-476-9711,59,109,百貨店、総合スーパー,,,20221026,29990101,,
1,あいば食品,938-0103,富山県,下新川郡入善町,舟見716-2,,0765-78-2200,991485,3,そうざい製造業,,20070423,20190423,20250422,,
1,あいば食品,938-0103,富山県,下新川郡入善町,舟見716-2,,0765-78-2200,991485,4,菓子製造業,,20161205,20221205,20281204,,
1,あっぷるぐりむバーンズ黒部店,938-0801,富山県,黒部市,荻生金屋5263-2,,0765-57-0277,991340,1,飲食店営業,食堂,19950722,20190722,20240721,,0
1,焼肉のバーンズ高岡四屋店,933-0959,富山県,高岡市,長江1825-1,,0766-28-6690,992453,1,飲食店営業,食堂,19961112,20211112,20261111,,0
1,焼肉のバーンズ高岡四屋店,933-0959,富山県,高岡市,長江1825-1,,0766-28-6690,992453,2,食肉販売業（包装済の食肉のみの販売）,,20200529,20200530,20260529,,
1,アイシン新和株式会社,939-0626,富山県,下新川郡入善町,入膳2458,,,992035,3,コップ式自動販売機（自動洗浄・屋内設置）,,19990609,20160609,20220608,,0
1,トヨックス本社１Ｆ休憩室,938-0806,富山県,黒部市,前沢4371,,,992040,1,コップ式自動販売機（自動洗浄・屋内設置）,,19990609,20160609,20220608,,0
1,YKK荻生工場　第一棟1F休憩室,938-0801,富山県,黒部市,荻生1,,,992044,1,コップ式自動販売機（自動洗浄・屋内設置）,,19990609,20160609,20220608,,0
1,津根精機株式会社　入善工場　現場,939-0643,富山県,下新川郡入善町,青木1230,,,59,1,喫茶店営業,自動販売機,20000726,20180726,20240725,,0
1,株式会社ダイナム入善店,939-0653,富山県,下新川郡入善町,上飯野1198-2,株式会社ダイナム入善店,0765-74-8515,333,1,喫茶店営業,自動販売機,20030227,20150227,20210226,,0
1,株式会社ダイナム入善店,939-0653,富山県,下新川郡入善町,上飯野1198-2,株式会社ダイナム入善店,0765-74-8515,333,2,コップ式自動販売機（自動洗浄・屋内設置）,,20210205,20210227,20220226,,
1,アイシン新和株式会社　食堂,939-0626,富山県,下新川郡入善町,入膳2458,アイシン新和株式会社,,339,2,コップ式自動販売機（自動洗浄・屋内設置）,,20210303,20210304,20220303,,
1,魚津郵便局２Ｆ食堂,937-0805,富山県,魚津市,本江1007,魚津郵便局２Ｆ食堂,,991115,1,コップ式自動販売機（自動洗浄・屋内設置）,,19990408,20160408,20220407,,
1,パナソニック・タワージャズセミコンダクターＥ棟４階,937-0015,富山県,魚津市,東山800,ﾊﾟﾅｿﾆｯｸ・ﾀﾜｰｼﾞｬｽﾞ ｾﾐｺﾝﾀﾞｸﾀｰ（株）,,379,1,コップ式自動販売機（自動洗浄・屋内設置）,,20041221,20161221,20221220,,0
